,Country,Year,Elec/Heat,Manu/Cons,Trans,Fuel,Fugitive,Total
4600,Slovakia,1993.0,17.54,11.83,2.91,11.0,0.004340476190476191,43.28434047619048
4601,Slovakia,1994.0,15.84,11.92,3.32,9.23,0.004340476190476191,40.31434047619048
4602,Slovakia,1995.0,17.38,10.71,3.76,8.99,0.004340476190476191,40.84434047619048
4603,Slovakia,1996.0,16.76,11.97,3.48,9.11,0.004340476190476191,41.32434047619048
4604,Slovakia,1997.0,16.74,11.77,4.06,8.91,0.004340476190476191,41.48434047619048
4605,Slovakia,1998.0,16.08,10.44,4.13,9.15,0.004340476190476191,39.804340476190475
4606,Slovakia,1999.0,15.89,9.73,4.2,9.01,0.004340476190476191,38.83434047619048
4607,Slovakia,2000.0,13.86,10.88,4.02,8.62,0.004340476190476191,37.38434047619048
4608,Slovakia,2001.0,16.11,9.95,5.3,7.13,0.0067,38.496700000000004
4609,Slovakia,2002.0,14.63,10.51,6.09,6.75,0.016,37.996
4610,Slovakia,2003.0,16.78,10.18,5.58,5.91,0.0128,38.4628
4611,Slovakia,2004.0,15.91,9.67,5.88,5.82,0.0112,37.2912
4612,Slovakia,2005.0,15.76,9.56,6.45,6.33,0.0019,38.1019
4613,Slovakia,2006.0,15.37,9.64,6.06,6.4,0.0099,37.4799
4614,Slovakia,2007.0,14.6,9.69,6.63,5.97,0.0295,36.9195
4615,Slovakia,2008.0,13.4,9.31,7.26,6.48,0.0205,36.4705
4616,Slovakia,2009.0,12.88,7.57,6.26,6.74,0.0222,33.4722
4617,Slovakia,2010.0,13.52,7.79,7.08,6.84,0.0184,35.248400000000004
4618,Slovakia,2011.0,13.36,8.01,7.05,5.43,0.0166,33.86659999999999
4619,Slovakia,2012.0,12.66,7.81,6.4,5.02,0.0166,31.906599999999997
4620,Slovenia,1971.0,1.4551,2.8708,2.161,1.1679,0.0,7.6548
4621,Slovenia,1972.0,1.5867,2.6758,2.0174,1.2036,0.0,7.483499999999999
4622,Slovenia,1973.0,1.8134,3.0521,2.0551,1.1322,0.0,8.052800000000001
4623,Slovenia,1974.0,1.7557,3.2789,2.2759,1.4948,0.0,8.8053
4624,Slovenia,1975.0,1.9184,3.1752,2.2023,1.5491,0.0,8.845
4625,Slovenia,1976.0,2.3263,2.7419,2.2328,1.5491,0.0,8.8501
4626,Slovenia,1977.0,2.4503,2.9916,2.3567,1.6305,0.0,9.4291
4627,Slovenia,1978.0,2.8245,3.0885,2.5523,1.7118,0.0,10.1771
4628,Slovenia,1979.0,3.1298,3.2276,2.5631,1.5219,0.0,10.442400000000001
4629,Slovenia,1980.0,3.1621,3.1216,2.3423,1.2564,0.0,9.882399999999999
4630,Slovenia,1981.0,3.9556,3.2493,2.3064,0.9152,0.0,10.4265
4631,Slovenia,1982.0,4.1242,3.0669,2.1323,1.599,0.0,10.9224
4632,Slovenia,1983.0,4.9277,3.0783,2.1772,1.9431,0.0,12.126299999999999
4633,Slovenia,1984.0,5.2587,2.9038,2.0318,1.7018,0.0,11.8961
4634,Slovenia,1985.0,5.4735,3.0327,2.3226,1.6619,0.0,12.490699999999999
4635,Slovenia,1986.0,6.78,3.41,2.3,1.93,0.0,14.420000000000002
4636,Slovenia,1987.0,6.62,3.1,2.42,1.76,0.0,13.9
4637,Slovenia,1988.0,6.79,2.95,2.56,1.41,0.0,13.71
4638,Slovenia,1989.0,6.79,2.78,2.53,1.58,0.0,13.68
4639,Slovenia,1990.0,6.21,2.59,2.6,1.94,0.0,13.34
4640,Slovenia,1991.0,5.36,2.29,2.45,2.48,0.0,12.580000000000002
4641,Slovenia,1992.0,5.87,1.83,2.53,2.06,0.0,12.290000000000001
4642,Slovenia,1993.0,5.93,1.74,3.06,2.37,0.0,13.100000000000001
4643,Slovenia,1994.0,5.53,2.03,3.41,2.15,0.0,13.120000000000001
4644,Slovenia,1995.0,5.82,1.98,3.8,2.42,0.0,14.020000000000001
4645,Slovenia,1996.0,5.55,2.0,4.31,2.95,0.0,14.809999999999999
4646,Slovenia,1997.0,5.85,2.09,4.52,2.8,0.0,15.259999999999998
4647,Slovenia,1998.0,6.23,2.0,3.76,3.06,0.0,15.05
4648,Slovenia,1999.0,5.44,2.2,3.55,3.31,0.0,14.500000000000002
4649,Slovenia,2000.0,5.56,2.56,3.49,2.47,0.0,14.08
4650,Slovenia,2001.0,6.04,2.33,3.65,2.9,0.0,14.920000000000002
4651,Slovenia,2002.0,6.35,2.06,3.76,2.93,0.0,15.1
4652,Slovenia,2003.0,6.06,2.49,3.82,2.76,0.0,15.13
4653,Slovenia,2004.0,6.13,2.54,4.0,2.7,0.0,15.370000000000001
4654,Slovenia,2005.0,6.19,2.71,4.27,2.43,0.0,15.6
4655,Slovenia,2006.0,6.33,2.85,4.5,2.23,0.0,15.91
4656,Slovenia,2007.0,6.43,2.59,5.07,1.76,0.0,15.85
4657,Slovenia,2008.0,6.25,2.42,5.94,2.12,0.0,16.73
4658,Slovenia,2009.0,5.99,2.05,4.95,2.01,0.0,14.999999999999998
4659,Slovenia,2010.0,6.1,2.02,5.16,2.12,0.0,15.399999999999999
4660,Slovenia,2011.0,6.17,1.74,5.51,1.82,0.0,15.24
4661,Slovenia,2012.0,5.9,1.68,5.48,1.56,0.0,14.620000000000001
4662,South Africa,1971.0,65.81,45.73,28.3,16.86,0.05835,156.75834999999998
4663,South Africa,1972.0,69.68,47.24,28.45,17.07,0.05835,162.49835
4664,South Africa,1973.0,77.67,53.32,29.86,16.92,0.05835,177.82835000000003
4665,South Africa,1974.0,85.61,53.44,27.99,17.17,0.05835,184.26835000000003
4666,South Africa,1975.0,96.9,55.75,30.93,17.93,0.05835,201.56835
4667,South Africa,1976.0,104.9,62.06,29.18,18.7,0.05835,214.89835
4668,South Africa,1977.0,105.63,66.03,28.33,16.69,0.05835,216.73835
4669,South Africa,1978.0,83.01,65.11,28.86,17.78,0.05835,194.81835
4670,South Africa,1979.0,90.27,68.54,25.01,14.71,0.05835,198.58835
4671,South Africa,1980.0,97.3,73.31,25.27,12.95,0.05835,208.88835
4672,South Africa,1981.0,106.14,77.56,26.24,11.59,0.05835,221.58835
4673,South Africa,1982.0,112.41,69.53,26.15,10.59,0.05835,218.73835
4674,South Africa,1983.0,114.22,63.24,25.91,10.08,0.05835,213.50835
4675,South Africa,1984.0,122.57,64.53,27.39,12.37,0.05835,226.91835
4676,South Africa,1985.0,124.52,65.74,26.13,12.37,0.05835,228.81834999999998
4677,South Africa,1986.0,124.49,64.83,25.78,10.6,0.05835,225.75834999999998
4678,South Africa,1987.0,136.28,65.98,27.19,10.92,0.05835,240.42834999999997
4679,South Africa,1988.0,130.98,69.7,28.39,11.95,0.05835,241.07834999999997
4680,South Africa,1989.0,136.61,69.03,28.65,13.31,0.05835,247.65835
4681,South Africa,1990.0,142.92,67.36,29.24,14.11,0.05835,253.68834999999999
4682,South Africa,1991.0,142.49,63.48,29.27,14.68,0.05835,249.97835
4683,South Africa,1992.0,144.74,56.35,29.76,14.52,0.05835,245.42835
4684,South Africa,1993.0,154.68,48.03,29.92,19.36,0.05835,252.04835
4685,South Africa,1994.0,158.52,49.32,31.01,18.75,0.05835,257.65835000000004
4686,South Africa,1995.0,166.47,55.54,34.82,17.66,0.05835,274.54835
4687,South Africa,1996.0,174.25,60.28,33.97,16.27,0.05835,284.82835
4688,South Africa,1997.0,184.1,63.95,34.87,16.17,0.091,299.18100000000004
4689,South Africa,1998.0,190.9,66.16,34.54,14.92,0.2913,306.8113
4690,South Africa,1999.0,181.14,60.33,35.0,13.49,0.2913,290.25129999999996
4691,South Africa,2000.0,188.52,61.03,34.82,12.69,0.3095,297.3695
4692,South Africa,2001.0,176.13,54.65,35.63,16.37,0.3095,283.08950000000004
4693,South Africa,2002.0,180.68,57.32,36.41,19.34,0.3095,294.05949999999996
4694,South Africa,2003.0,199.79,60.37,38.58,21.14,0.3095,320.18949999999995
4695,South Africa,2004.0,213.19,58.38,40.83,23.37,0.2731,336.0431
4696,South Africa,2005.0,210.08,51.94,42.76,24.66,0.266,329.706
4697,South Africa,2006.0,211.47,47.55,43.89,27.82,0.05835,330.78835
4698,South Africa,2007.0,218.53,55.1,48.25,33.79,0.05835,355.72835000000003
4699,South Africa,2008.0,245.41,54.02,48.27,36.54,0.05835,384.29835
4700,South Africa,2009.0,226.41,57.46,46.29,35.35,0.05835,365.56835000000007
4701,South Africa,2010.0,241.49,67.73,47.59,19.5,0.05835,376.3683500000001
4702,South Africa,2011.0,229.05,59.0,48.29,25.17,0.05835,361.56835000000007
4703,South Africa,2012.0,236.41,58.83,48.44,32.45,0.05835,376.18835
4704,Spain,1971.0,28.45,49.4,25.28,16.77,0.009895238095238098,119.90989523809523
4705,Spain,1972.0,32.49,48.96,26.88,17.46,0.009895238095238098,125.79989523809523
4706,Spain,1973.0,36.07,56.17,32.07,16.04,0.009895238095238098,140.35989523809522
4707,Spain,1974.0,44.71,56.57,34.79,15.61,0.009895238095238098,151.68989523809523
4708,Spain,1975.0,50.6,53.41,35.94,16.55,0.009895238095238098,156.50989523809523
4709,Spain,1976.0,60.94,56.22,39.45,16.78,0.009895238095238098,173.39989523809524
4710,Spain,1977.0,52.26,57.73,38.93,17.72,0.009895238095238098,166.6498952380952
4711,Spain,1978.0,49.92,56.22,41.14,18.63,0.009895238095238098,165.91989523809522
4712,Spain,1979.0,53.21,55.89,46.37,20.83,0.009895238095238098,176.30989523809524
4713,Spain,1980.0,70.3,53.25,44.66,19.51,0.009895238095238098,187.7298952380952
4714,Spain,1981.0,77.25,52.75,42.13,19.02,0.009895238095238098,191.15989523809523
4715,Spain,1982.0,77.15,46.49,42.44,19.87,0.009895238095238098,185.95989523809524
4716,Spain,1983.0,78.49,47.91,42.83,20.34,0.009895238095238098,189.57989523809522
4717,Spain,1984.0,70.57,44.93,44.41,20.57,0.009895238095238098,180.48989523809522
4718,Spain,1985.0,65.51,44.5,43.95,21.27,0.009895238095238098,175.23989523809524
4719,Spain,1986.0,69.46,43.12,45.21,21.34,0.009895238095238098,179.13989523809522
4720,Spain,1987.0,68.86,42.11,47.82,21.39,0.009895238095238098,180.18989523809523
4721,Spain,1988.0,60.65,46.06,56.77,21.1,0.009895238095238098,184.58989523809524
4722,Spain,1989.0,76.53,46.32,60.03,19.22,0.009895238095238098,202.10989523809522
4723,Spain,1990.0,77.03,44.88,62.94,20.38,0.1123,205.3423
4724,Spain,1991.0,78.28,46.45,65.43,22.72,0.1123,212.99230000000003
4725,Spain,1992.0,87.8,44.05,68.94,23.63,0.1189,224.53889999999998
4726,Spain,1993.0,77.31,41.96,67.9,22.97,0.0262,210.1662
4727,Spain,1994.0,79.26,46.19,70.22,24.2,0.002,219.872
4728,Spain,1995.0,88.22,48.84,71.44,24.19,0.0101,232.7001
4729,Spain,1996.0,76.05,44.69,76.4,25.23,0.0099,222.37989999999996
4730,Spain,1997.0,88.28,50.79,76.36,25.26,0.006,240.696
4731,Spain,1998.0,87.66,52.04,83.78,25.23,0.006,248.71599999999998
4732,Spain,1999.0,105.47,47.74,88.04,27.18,0.0119,268.44190000000003
4733,Spain,2000.0,109.56,54.45,89.91,29.99,0.009895238095238098,283.9198952380952
4734,Spain,2001.0,102.52,58.69,93.98,30.33,0.009895238095238098,285.5298952380952
4735,Spain,2002.0,117.31,57.81,95.69,30.9,0.009895238095238098,301.7198952380952
4736,Spain,2003.0,111.18,64.51,100.59,33.41,0.009895238095238098,309.69989523809517
4737,Spain,2004.0,119.85,65.94,104.97,36.53,0.009895238095238098,327.2998952380952
4738,Spain,2005.0,129.51,64.37,108.69,36.88,0.009895238095238098,339.4598952380952
4739,Spain,2006.0,128.14,53.77,112.47,37.5,0.009895238095238098,331.8898952380952
4740,Spain,2007.0,135.74,57.03,115.46,35.5,0.009895238095238098,343.73989523809524
4741,Spain,2008.0,119.82,54.86,109.07,33.38,0.009895238095238098,317.1398952380952
4742,Spain,2009.0,103.91,45.33,100.57,32.64,0.009895238095238098,282.4598952380952
4743,Spain,2010.0,88.41,46.75,97.71,35.02,0.009895238095238098,267.8998952380952
4744,Spain,2011.0,101.42,45.46,91.26,32.27,0.009895238095238098,270.4198952380952
4745,Spain,2012.0,109.56,42.89,82.01,32.11,0.009895238095238098,266.5798952380952
4746,Sri Lanka,1971.0,0.25,0.3,1.34,0.84,0.0,2.73
4747,Sri Lanka,1972.0,0.33,0.51,1.68,0.84,0.0,3.36
4748,Sri Lanka,1973.0,0.48,0.55,1.62,0.86,0.0,3.5100000000000002
4749,Sri Lanka,1974.0,0.23,0.52,1.44,0.67,0.0,2.86
4750,Sri Lanka,1975.0,0.19,0.48,1.3,0.64,0.0,2.61
4751,Sri Lanka,1976.0,0.22,0.4,1.42,0.62,0.0,2.66
4752,Sri Lanka,1977.0,0.2,0.46,1.54,0.69,0.0,2.89
4753,Sri Lanka,1978.0,0.18,0.56,1.81,0.76,0.0,3.3099999999999996
4754,Sri Lanka,1979.0,0.27,0.57,2.03,0.73,0.0,3.5999999999999996
4755,Sri Lanka,1980.0,0.45,0.5,2.06,0.58,0.0,3.59
4756,Sri Lanka,1981.0,0.48,0.64,2.06,0.55,0.0,3.7300000000000004
4757,Sri Lanka,1982.0,0.7,0.67,2.17,0.64,0.0,4.18
4758,Sri Lanka,1983.0,1.09,0.65,2.06,0.6,0.0,4.4
4759,Sri Lanka,1984.0,0.34,0.61,2.31,0.52,0.0,3.78
4760,Sri Lanka,1985.0,0.18,0.31,2.41,0.55,0.0,3.45
4761,Sri Lanka,1986.0,0.16,0.29,2.42,0.54,0.0,3.41
4762,Sri Lanka,1987.0,0.64,0.27,2.48,0.53,0.0,3.92
4763,Sri Lanka,1988.0,0.32,0.34,2.51,0.57,0.0,3.7399999999999998
4764,Sri Lanka,1989.0,0.17,0.41,2.38,0.59,0.0,3.55
4765,Sri Lanka,1990.0,0.16,0.4,2.47,0.62,0.0,3.6500000000000004
4766,Sri Lanka,1991.0,0.32,0.36,2.49,0.61,0.0,3.78
4767,Sri Lanka,1992.0,0.79,0.59,2.77,0.72,0.0,4.87
4768,Sri Lanka,1993.0,0.41,0.64,2.96,0.75,0.0,4.76
4769,Sri Lanka,1994.0,0.44,0.63,3.45,0.83,0.0,5.3500000000000005
4770,Sri Lanka,1995.0,0.35,0.48,3.66,0.91,0.0,5.4
4771,Sri Lanka,1996.0,1.2,0.73,5.02,0.95,0.0,7.8999999999999995
4772,Sri Lanka,1997.0,1.5,0.79,4.62,0.97,0.0,7.88
4773,Sri Lanka,1998.0,1.32,0.98,4.83,1.05,0.0,8.18
4774,Sri Lanka,1999.0,1.55,0.98,5.35,1.14,0.0,9.02
4775,Sri Lanka,2000.0,3.29,0.8,5.1,1.23,0.0,10.42
4776,Sri Lanka,2001.0,3.05,0.85,5.16,1.24,0.0,10.3
4777,Sri Lanka,2002.0,3.48,0.88,5.26,1.25,0.0,10.870000000000001
4778,Sri Lanka,2003.0,3.92,1.18,5.6,1.13,0.0,11.829999999999998
4779,Sri Lanka,2004.0,4.42,0.83,5.78,1.16,0.0,12.190000000000001
4780,Sri Lanka,2005.0,4.61,1.18,6.25,1.22,0.0,13.26
4781,Sri Lanka,2006.0,3.38,1.15,5.93,1.21,0.0,11.669999999999998
4782,Sri Lanka,2007.0,4.07,1.12,6.5,1.11,0.0,12.8
4783,Sri Lanka,2008.0,4.03,1.07,5.88,0.98,0.0,11.96
4784,Sri Lanka,2009.0,4.14,1.01,5.41,0.91,0.0,11.469999999999999
4785,Sri Lanka,2010.0,3.41,1.01,6.76,1.04,0.0,12.219999999999999
4786,Sri Lanka,2011.0,5.17,1.0,7.2,1.08,0.0,14.450000000000001
4787,Sri Lanka,2012.0,6.49,1.12,7.21,1.04,0.0,15.86
4788,Sudan,1971.0,0.25,0.67,2.03,0.31,0.0,3.26
4789,Sudan,1972.0,0.21,0.9,2.16,0.2,0.0,3.4700000000000006
4790,Sudan,1973.0,0.2,1.72,2.44,0.25,0.0,4.609999999999999
4791,Sudan,1974.0,0.2,1.53,2.5,0.11,0.0,4.340000000000001
4792,Sudan,1975.0,0.2,0.84,2.14,0.11,0.0,3.29
4793,Sudan,1976.0,0.2,1.41,1.58,0.11,0.0,3.3
4794,Sudan,1977.0,0.28,1.41,1.69,0.11,0.0,3.4899999999999998
4795,Sudan,1978.0,0.33,0.69,2.05,0.09,0.0,3.1599999999999997
4796,Sudan,1979.0,0.38,0.69,2.11,0.07,0.0,3.2499999999999996
4797,Sudan,1980.0,0.26,1.08,2.25,0.12,0.0,3.71
4798,Sudan,1981.0,0.25,1.0,2.23,0.13,0.0,3.61
4799,Sudan,1982.0,0.27,0.79,2.55,0.14,0.0,3.75
4800,Sudan,1983.0,0.28,0.79,2.56,0.15,0.0,3.78
4801,Sudan,1984.0,0.3,0.9,2.26,0.14,0.0,3.6
4802,Sudan,1985.0,0.49,0.87,2.72,0.12,0.0,4.2
4803,Sudan,1986.0,0.47,0.95,2.56,0.15,0.0,4.13
4804,Sudan,1987.0,0.48,0.63,2.0,0.12,0.0,3.23
4805,Sudan,1988.0,0.55,0.73,3.16,0.14,0.0,4.58
4806,Sudan,1989.0,0.44,0.8,2.79,0.13,0.0,4.16
4807,Sudan,1990.0,0.5,0.93,3.92,0.15,0.0,5.5
4808,Sudan,1991.0,0.58,1.11,3.1,0.17,0.0,4.96
4809,Sudan,1992.0,0.5,0.89,3.09,0.16,0.0,4.640000000000001
4810,Sudan,1993.0,0.88,0.28,2.03,0.15,0.0,3.34
4811,Sudan,1994.0,0.67,1.04,2.95,0.18,0.0,4.84
4812,Sudan,1995.0,0.88,0.72,2.76,0.19,0.0,4.55
4813,Sudan,1996.0,1.01,0.45,2.62,0.27,0.0,4.35
4814,Sudan,1997.0,1.12,0.85,3.1,0.28,0.0,5.3500000000000005
4815,Sudan,1998.0,0.93,0.74,2.95,0.29,0.0,4.91
4816,Sudan,1999.0,1.12,0.96,2.4,0.9,0.0,5.380000000000001
4817,Sudan,2000.0,1.46,0.89,2.62,0.83,0.0,5.800000000000001
4818,Sudan,2001.0,1.52,0.81,3.39,0.61,0.0,6.330000000000001
4819,Sudan,2002.0,2.13,0.83,3.87,0.94,0.0,7.77
4820,Sudan,2003.0,2.35,0.86,3.75,1.02,0.0,7.98
4821,Sudan,2004.0,2.47,0.9,4.15,1.21,0.0,8.73
4822,Sudan,2005.0,2.72,1.3,4.86,1.35,0.0,10.23
4823,Sudan,2006.0,3.42,1.87,5.88,1.55,0.0,12.72
4824,Sudan,2007.0,3.49,2.18,6.41,1.62,0.0,13.7
4825,Sudan,2008.0,3.87,2.06,7.62,1.3,0.0,14.850000000000001
4826,Sudan,2009.0,3.26,2.87,7.76,1.25,0.0,15.14
4827,Sudan,2010.0,1.64,3.65,8.74,1.45,0.0,15.48
4828,Sudan,2011.0,2.18,2.46,8.66,1.27,0.0,14.57
4829,Sudan,2012.0,2.08,2.29,8.64,1.46,0.0,14.470000000000002
4830,Sweden,1971.0,10.17,23.63,13.85,34.78,0.0,82.43
4831,Sweden,1972.0,10.47,22.85,14.14,35.14,0.0,82.6
4832,Sweden,1973.0,8.45,25.61,15.02,34.93,0.0,84.00999999999999
4833,Sweden,1974.0,9.87,23.93,14.94,28.39,0.0,77.13
4834,Sweden,1975.0,6.47,24.79,15.41,32.73,0.0,79.4
4835,Sweden,1976.0,9.6,24.24,16.49,35.95,0.0,86.28
4836,Sweden,1977.0,9.9,22.02,17.13,34.24,0.0,83.28999999999999
4837,Sweden,1978.0,10.38,21.34,17.6,28.42,0.0,77.74000000000001
4838,Sweden,1979.0,11.55,21.9,17.31,29.51,0.0,80.27000000000001
4839,Sweden,1980.0,10.55,19.99,16.66,26.23,0.0,73.43
4840,Sweden,1981.0,7.84,16.79,16.35,25.59,0.0,66.57000000000001
4841,Sweden,1982.0,8.13,15.0,16.45,21.4,0.0,60.98
4842,Sweden,1983.0,7.87,13.68,16.77,17.13,0.0,55.45
4843,Sweden,1984.0,9.83,13.5,17.6,13.79,0.0,54.72
4844,Sweden,1985.0,13.46,13.64,18.15,13.53,0.0,58.78
4845,Sweden,1986.0,13.38,13.2,19.33,14.53,0.0,60.44
4846,Sweden,1987.0,13.01,12.87,19.65,13.09,0.0,58.620000000000005
4847,Sweden,1988.0,10.93,12.3,20.73,12.23,0.0,56.19
4848,Sweden,1989.0,9.65,11.66,21.28,10.73,0.0,53.32000000000001
4849,Sweden,1990.0,9.76,12.79,19.77,10.47,0.0,52.78999999999999
4850,Sweden,1991.0,11.88,12.09,19.45,10.15,0.0,53.57
4851,Sweden,1992.0,11.62,14.03,20.21,10.29,0.0,56.15
4852,Sweden,1993.0,11.87,14.92,19.33,9.65,0.0,55.769999999999996
4853,Sweden,1994.0,12.39,15.51,20.08,10.07,0.0,58.05
4854,Sweden,1995.0,11.7,15.67,20.23,10.0,0.0,57.599999999999994
4855,Sweden,1996.0,16.12,16.19,20.03,10.8,0.0,63.14
4856,Sweden,1997.0,11.93,15.08,20.32,9.81,0.0,57.14
4857,Sweden,1998.0,12.78,15.02,20.62,9.49,0.0,57.910000000000004
4858,Sweden,1999.0,11.59,14.95,21.12,9.04,0.0,56.699999999999996
4859,Sweden,2000.0,9.74,14.35,21.27,7.35,0.0,52.71
4860,Sweden,2001.0,10.48,13.24,21.22,7.28,0.0,52.22
4861,Sweden,2002.0,11.55,13.85,21.45,7.13,0.0,53.98
4862,Sweden,2003.0,13.06,13.21,21.7,7.14,0.0,55.11
4863,Sweden,2004.0,12.63,13.21,22.16,5.56,0.0,53.56
4864,Sweden,2005.0,11.45,11.83,22.49,4.58,0.0,50.349999999999994
4865,Sweden,2006.0,11.69,10.74,22.44,3.15,0.0,48.02
4866,Sweden,2007.0,10.11,10.67,22.72,2.84,0.0,46.34
4867,Sweden,2008.0,10.5,9.45,21.97,2.49,0.0,44.410000000000004
4868,Sweden,2009.0,10.81,6.91,21.12,2.96,0.0,41.800000000000004
4869,Sweden,2010.0,13.24,9.12,21.56,3.3,0.0,47.22
4870,Sweden,2011.0,10.62,9.07,20.93,2.81,0.0,43.43
4871,Sweden,2012.0,10.12,8.21,20.03,2.07,0.0,40.43
4872,Switzerland,1971.0,2.1,9.05,9.18,18.62,0.0,38.95
4873,Switzerland,1972.0,2.31,8.91,9.51,18.67,0.0,39.400000000000006
4874,Switzerland,1973.0,2.33,9.83,9.89,20.92,0.0,42.97
4875,Switzerland,1974.0,2.05,8.91,9.47,18.12,0.0,38.55
4876,Switzerland,1975.0,2.02,8.08,8.98,17.6,0.0,36.68
4877,Switzerland,1976.0,2.08,7.88,8.98,19.58,0.0,38.519999999999996
4878,Switzerland,1977.0,1.94,8.32,9.53,19.16,0.0,38.95
4879,Switzerland,1978.0,1.91,8.46,9.68,20.0,0.0,40.05
4880,Switzerland,1979.0,1.93,8.04,9.69,18.95,0.0,38.61
4881,Switzerland,1980.0,1.32,8.66,10.3,18.95,0.0,39.230000000000004
4882,Switzerland,1981.0,1.19,9.14,10.57,15.99,0.0,36.89
4883,Switzerland,1982.0,1.19,7.72,10.82,15.17,0.0,34.9
4884,Switzerland,1983.0,1.19,9.78,11.29,16.54,0.0,38.8
4885,Switzerland,1984.0,1.17,8.7,11.54,16.82,0.0,38.23
4886,Switzerland,1985.0,1.21,8.93,11.65,19.63,0.0,41.42
4887,Switzerland,1986.0,1.3,8.13,12.3,19.61,0.0,41.34
4888,Switzerland,1987.0,1.26,6.99,12.54,18.92,0.0,39.71
4889,Switzerland,1988.0,1.14,6.28,13.23,18.92,0.0,39.57
4890,Switzerland,1989.0,1.06,6.09,13.55,18.42,0.0,39.120000000000005
4891,Switzerland,1990.0,2.44,6.0,14.43,18.72,0.0,41.589999999999996
4892,Switzerland,1991.0,2.9,6.11,14.85,20.06,0.0,43.92
4893,Switzerland,1992.0,3.06,6.14,15.19,19.76,0.0,44.150000000000006
4894,Switzerland,1993.0,2.68,5.74,14.18,19.29,0.0,41.89
4895,Switzerland,1994.0,2.88,6.01,14.54,17.46,0.0,40.89
4896,Switzerland,1995.0,2.92,6.2,14.28,18.42,0.0,41.82
4897,Switzerland,1996.0,3.03,6.18,14.3,19.22,0.0,42.73
4898,Switzerland,1997.0,3.06,5.96,14.76,17.64,0.0,41.42
4899,Switzerland,1998.0,3.53,5.84,14.89,19.03,0.0,43.29
4900,Switzerland,1999.0,3.31,6.71,14.88,18.49,0.0,43.39
4901,Switzerland,2000.0,3.21,6.03,16.44,16.77,0.0,42.45
4902,Switzerland,2001.0,3.43,6.31,16.13,17.5,0.0,43.37
4903,Switzerland,2002.0,3.49,5.85,16.14,17.0,0.0,42.480000000000004
4904,Switzerland,2003.0,3.44,6.13,16.27,17.93,0.0,43.769999999999996
4905,Switzerland,2004.0,3.75,6.15,16.37,17.86,0.0,44.13
4906,Switzerland,2005.0,3.88,6.1,16.45,18.18,0.0,44.61
4907,Switzerland,2006.0,4.18,6.34,16.57,17.16,0.0,44.25
4908,Switzerland,2007.0,3.86,6.22,16.91,15.27,0.0,42.260000000000005
4909,Switzerland,2008.0,3.95,6.27,17.33,16.25,0.0,43.8
4910,Switzerland,2009.0,3.69,5.63,17.12,15.93,0.0,42.370000000000005
4911,Switzerland,2010.0,3.83,5.79,17.06,17.15,0.0,43.83
4912,Switzerland,2011.0,3.72,5.35,16.86,13.91,0.0,39.84
4913,Switzerland,2012.0,3.71,5.35,17.01,15.19,0.0,41.26
4914,Syria,1971.0,1.23,2.26,1.43,1.1,0.3316761904761904,6.35167619047619
4915,Syria,1972.0,1.38,1.66,1.63,1.15,0.3316761904761904,6.1516761904761905
4916,Syria,1973.0,1.34,1.35,1.71,1.05,0.3316761904761904,5.78167619047619
4917,Syria,1974.0,1.22,3.54,1.91,0.92,0.3316761904761904,7.92167619047619
4918,Syria,1975.0,1.16,4.06,2.49,1.33,0.3316761904761904,9.37167619047619
4919,Syria,1976.0,1.16,4.27,3.07,1.41,0.3316761904761904,10.241676190476191
4920,Syria,1977.0,0.81,5.01,3.43,1.67,0.3316761904761904,11.251676190476191
4921,Syria,1978.0,1.14,4.8,3.46,1.48,0.3316761904761904,11.21167619047619
4922,Syria,1979.0,1.5,7.64,3.56,1.83,0.3316761904761904,14.861676190476192
4923,Syria,1980.0,2.54,5.36,3.59,1.65,0.3316761904761904,13.471676190476192
4924,Syria,1981.0,3.52,5.81,3.73,1.96,0.3316761904761904,15.35167619047619
4925,Syria,1982.0,4.43,6.24,3.98,3.01,0.3316761904761904,17.99167619047619
4926,Syria,1983.0,5.38,6.95,4.39,4.11,0.3316761904761904,21.16167619047619
4927,Syria,1984.0,6.4,7.26,4.74,4.92,0.3316761904761904,23.65167619047619
4928,Syria,1985.0,5.19,7.62,4.95,3.32,0.3316761904761904,21.411676190476193
4929,Syria,1986.0,5.13,6.89,4.96,5.0,0.3316761904761904,22.31167619047619
4930,Syria,1987.0,5.41,6.99,5.54,6.74,0.3316761904761904,25.01167619047619
4931,Syria,1988.0,6.13,6.53,5.49,7.11,0.3316761904761904,25.59167619047619
4932,Syria,1989.0,6.66,4.1,6.66,7.37,0.3316761904761904,25.121676190476194
4933,Syria,1990.0,7.88,4.13,7.17,8.97,0.8526,29.002599999999997
4934,Syria,1991.0,7.95,4.9,7.52,10.38,0.8526,31.6026
4935,Syria,1992.0,8.35,5.29,7.08,8.71,1.6104,31.040399999999998
4936,Syria,1993.0,8.62,5.84,7.43,7.77,0.6631,30.3231
4937,Syria,1994.0,10.36,6.41,7.45,6.7,0.6693,31.589299999999998
4938,Syria,1995.0,11.4,6.89,7.43,7.07,0.7526,33.5426
4939,Syria,1996.0,12.54,6.52,8.72,7.39,0.7694,35.9394
4940,Syria,1997.0,13.41,7.07,8.91,7.07,0.736,37.196
4941,Syria,1998.0,14.58,9.16,9.21,7.65,0.7025,41.3025
